التاريخ,المسلسل,رقم الإذن,رقم الشيك,البيان,حساب مدين,حساب دائن,المبلغ,مرحّل
2022-05-01,1200,69979131,,عبد الناصر بكر احمد بدل سفر وانتقال من اسيوط للقاهرة والعودة عن شهر مايو 2022,بدل سفر وانتقال,بنك مصر,3650,
2022-05-01,1201,69979132,,اسامة على محمود بدل عمل بعد مواعيد العمل الرسمية,مكافأت وبدل العمل أيام الاجازات الرسمية,بنك مصر,455,
2022-05-01,1202,69979133,,كريم ابراهيم عبد الحميد مصروفات شراء مستلزمات طبيه كحول وجوانتات,مستلزمات طبية ( كورونا ),بنك مصر,6981.5,
2022-05-01,1203,69979134,,فندق بيراميزا القاهرة مصروفات اقامة الوفد التونسى ضيفا على النقابة العامة,نشاط اجتماعى وثقافى,,10345.46,
2022-05-01,1203,69979134,,فندق بيراميزا القاهرة مصروفات اقامة الوفد التونسى ضيفا على النقابة العامة,,بنك مصر,10035.09,
2022-05-01,1203,69979134,,فندق بيراميزا القاهرة مصروفات اقامة الوفد التونسى ضيفا على النقابة العامة,,ضرائب الخصم والاضافة,310.37,
2022-05-01,1204,69979135,,ايمن احمد مصطفى سلام مصطفى مصروفات المكتب عن شهر ابريل 2022 + مكافاة عيد الفطر + بدل سفر وانتقال مكتب شربين,مدينون متنوعون,بنك مصر,19090,
2022-05-02,1205,69979136,,محمد رأفت عبد القوى  وجبات غذائية,مدينون متنوعون,بنك مصر,31450,
2022-05-01,1206,69979137,,منصور عبد الله عبد اللطيف مصروفات المكتب + بدل سفر وانتقال + مكافاة شهر مايو 2022 مكتب كفر صقر,مدينون متنوعون,بنك مصر,2850,
2022-05-01,1207,69979138,,ماضى عبد العزيز تمام مصروفات المكتب + بدل سفر وانتقال + مكافاة شهر مايو 2022 مكتب فرشوط,مدينون متنوعون,بنك مصر,6540,
2022-05-01,1208,69979139,,نجوى ابراهيم عبده على مصروفات المكتب + بدل سفر وانتقال + مكافاة شهر مايو 2022 مكتب دسوق,مدينون متنوعون,بنك مصر,6611,
2022-05-01,1209,69979140,,كريم ابراهيم عبد الحميد عهده لحين التسويه لشراء ورق تصوير للنقابة العامة,مدينون متنوعون,بنك مصر,10000,
2022-05-01,1210,69979141,,هشام مصطفى محمد عبد المعطى عبد المعطى تسويه عهده صيانه مصيف مرسى مطروح,مصروفات مصيف مطروح,,158046.1,
2022-05-01,1210,69979141,,هشام مصطفى محمد عبد المعطى عبد المعطى تسويه عهده صيانه مصيف مرسى مطروح,,بنك مصر,8046.1,
2022-05-01,1210,69979141,,هشام مصطفى محمد عبد المعطى عبد المعطى تسويه عهده صيانه مصيف مرسى مطروح,,مدينون متنوعون,150000,
2022-05-01,1211,69979142,,هانى عبد الفتاح محمد عبد المللك محمد مصروفات عمارة النقابة العامة,عمارة المعادى,بنك مصر,2287,
2022-05-02,1212,69979143,,جميل عبد الهادى ابو سعده مصروفات المكتب اشمون,مدينون متنوعون,بنك مصر,3250,
2022-05-01,1213,,,تسويه عهده اللجنة الادارية بشركة سيراميكا الامير,حصص اللجان النقابية بالشركات من الاشتركات,مدينون متنوعون,2000,
2022-05-01,1214,4475,,شركة المقاولون العرب القاهرة,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,82448,
2022-05-01,1215,4476,,شركة المقاولون العرب اسوان,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,17031,
2022-05-01,1216,4478,,الشركة العربية للخزف سيراميكا ريماس,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,6363,
2022-05-01,1217,4479,,شركة مصر لاعمال الاسمنت المسلح,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,5000,
2022-05-01,1218,4488,,شركة النيل العامة للانشاء والرصف,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,3128,
2022-05-01,1219,4480,,شركة المعادى للتنمية والتعمير,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,1170,
2022-05-01,1220,4481,,شركة السويس للاكياس,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,360,
2022-05-01,1221,4483,,شركة الجيزة العامة للمقاولات,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,2022,
2022-05-01,1222,4484,,الشركة العامة لمنتجات الخزف والصينى,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,3159,
2022-05-01,1223,4485,,شركة النصر العامة للمقاولات,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,9820,
2022-05-01,1224,4486,,الشركة المصرية للخرسانه سابقة الاجهاد,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,1608,
2022-05-01,1225,4487,,شركة اسمنت بنى سويف,حصص اللجان النقابية بالشركات من الاشتركات,بنك العمال 1,1656,
2022-05-01,1226,,,الشركة المتحدة للاسكان والتعمير,بنك العمال 1,إيرادات من الجان الشركات والهيئات,253.8,
2022-05-01,1227,,,شركة اسمنت بنى سويف,بنك العمال 1,إيرادات من الجان الشركات والهيئات,413,
2022-05-01,1228,,,الشركة المصرية للخرسانه سابقة الاجهاد,بنك العمال 1,إيرادات من الجان الشركات والهيئات,1436.4,
2022-05-01,1229,,,شركة النصر للمبانى والاتشاءات ايجيكو- القاهرة,بنك العمال 1,إيرادات من الجان الشركات والهيئات,10022.4,
2022-05-01,1230,,,شركة النصر للمبانى والاتشاءات ايجيكو - الاسكندرية,بنك العمال 1,إيرادات من الجان الشركات والهيئات,1768.5,
2022-05-01,1231,,,شركة طوكيو مارين,بنك العمال 1,تأمين تكافلى,68199.44,
2022-05-01,1232,,,النقابة العامة لعمال التجارة,بنك العمال 1,مدينون متنوعون,25000,
2022-05-01,1233,,,مديرية الطرق والنقل ببنى سويف,بنك العمال 1,إيرادات من الجان الشركات والهيئات,1500,
2022-05-01,1234,,,شركة المعمورة للتنمية والتعمير,بنك العمال 1,إيرادات من الجان الشركات والهيئات,2352.6,
2022-05-01,1235,,,الشركة العربية للخزف سيراميكا ريماس,بنك العمال 1,إيرادات من الجان الشركات والهيئات,9625.5,
2022-05-01,1236,,,شركة النيل العامة للطرق والكبارى,بنك العمال 1,إيرادات من الجان الشركات والهيئات,12825,
2022-05-01,1237,,,شركة النيل العامة للطرق والكبارى,بنك العمال 1,إيرادات من الجان الشركات والهيئات,12717,
2022-05-01,1238,,,المجموعة الوطنية لاستثمارات الاوقاف المحمودية سابقا,بنك العمال 1,إيرادات من الجان الشركات والهيئات,87102,
2022-05-01,1239,,,شركة اسمنت بنى سويف,بنك العمال 1,إيرادات من الجان الشركات والهيئات,413.1,
2022-05-02,1240,,,الشركة العامة للخزف والصينى,بنك العمال 1,إيرادات من الجان الشركات والهيئات,1563.3,
2022-05-03,1241,,,الشركة العامة للخزف والصينى,بنك العمال 1,إيرادات من الجان الشركات والهيئات,3175.2,
2022-05-04,1242,,,شركة النصر العامة للمقاولات حسن علام,بنك العمال 1,إيرادات من الجان الشركات والهيئات,14634,
2022-05-05,1243,,,شركة النصر العامة للمقاولات حسن علام,بنك العمال 1,إيرادات من الجان الشركات والهيئات,14730,
2022-05-01,1244,,,شركة اسمنت بورتلاند الاسكندرية,بنك العمال 1,إيرادات من الجان الشركات والهيئات,334.8,
2022-05-01,1245,,,شركة اسمنت حلوان,بنك العمال 1,إيرادات من الجان الشركات والهيئات,1069.2,
2022-05-01,1246,,,شركة المعمورة للتنمية والتعمير,بنك العمال 1,إيرادات من الجان الشركات والهيئات,2349.9,
2022-05-01,1247,,,شركة الاسكندرية للحراريات مصنع سورناجا,بنك العمال 1,إيرادات من الجان الشركات والهيئات,386.1,
2022-05-01,1248,,,الشركة المتحدة للاسكان والتعمير,بنك العمال 1,إيرادات من الجان الشركات والهيئات,253.8,
2022-05-01,1249,,,اللجنة المهنية بههيا,بنك العمال 1,الإيرادات من دعم التثقيف,546,
2022-05-01,1250,,,اللجنة المهنية بههيا,بنك العمال 1,الاتحاد العام,673.4,
2022-05-01,1251,,,شركة المقاولون العرب الوجه البحرى والقبلى,بنك العمال 1,إيرادات من الجان الشركات والهيئات,148733,
2022-05-01,1252,,,مكتب شئون عضوية بالسويس,بنك مصر,إيرادات مكاتب شئون العضوية,2000,
2022-05-01,1253,,,مكتب شئون عضوية بطنطا,بنك مصر,إيرادات مكاتب شئون العضوية,8600,
2022-05-01,1254,,,مكتب شئون عضوية بالمنيا,بنك مصر,إيرادات مكاتب شئون العضوية,8600,
2022-05-01,1255,,,مكتب شئون عضوية باسيوط,بنك العمال 1,إيرادات مكاتب شئون العضوية,27000,
2022-05-01,1256,,,مكتب شئون عضوية بزفتى,بنك مصر,إيرادات مكاتب شئون العضوية,2000,
2022-05-01,1257,,,مكتب شئون عضوية بكفر صقر,بنك مصر,إيرادات مكاتب شئون العضوية,4480,
2022-05-01,1258,,,مكتب شئون عضوية بكفر الشيخ,بنك مصر,إيرادات مكاتب شئون العضوية,600,
2022-05-01,1259,,,مكتب شئون عضوية بشبرا الخيمة,بنك مصر,إيرادات مكاتب شئون العضوية,2000,
2022-05-01,1260,,,مكتب شئون عضوية بفرشوط,بنك مصر,إيرادات مكاتب شئون العضوية,1500,
2022-05-01,1261,,,مكتب شئون عضوية بالمنزلة,بنك مصر,إيرادات مكاتب شئون العضوية,6640,
2022-05-01,1262,,,مكتب شئون عضوية بالمنصورة,بنك مصر,إيرادات مكاتب شئون العضوية,11600,
2022-05-01,1263,,,مكتب شئون عضوية بالمنصورة ( ب ),بنك مصر,إيرادات مكاتب شئون العضوية,33000,
